timestamp,scenario,origin_pods,cache_pods,origin_cpu_mcores,cache_cpu_mcores,origin_mem_MiB,cache_mem_MiB,throughput_rps,cache_hit_ratio,current_replicas
2025-12-28T22:44:06.373774,S3,1,3,0.0,65.0,4.0,28.0,0.0,0.0,4
2025-12-28T22:44:16.775320,S3,1,3,0.0,65.0,4.0,28.0,0.0,0.0,4
2025-12-28T22:44:27.168034,S3,1,3,0.0,65.0,4.0,28.0,0.0,0.0,4
2025-12-28T22:44:37.569479,S3,1,3,0.0,65.0,4.0,28.0,0.0,0.0,4
2025-12-28T22:44:47.940700,S3,1,3,0.0,65.0,4.0,28.0,0.0,0.0,4
2025-12-28T22:44:58.333772,S3,1,3,0.0,65.0,4.0,28.0,0.0,0.0,4
2025-12-28T22:45:08.751900,S3,1,3,0.0,65.0,4.0,26.0,0.0,0.0,4
2025-12-28T22:45:19.200413,S3,1,3,0.0,65.0,4.0,26.0,0.0,0.0,4
2025-12-28T22:45:29.584741,S3,1,3,0.0,65.0,4.0,26.0,0.0,0.0,4
2025-12-28T22:45:39.941884,S3,1,3,0.0,65.0,4.0,26.0,0.0,0.0,4
2025-12-28T22:45:50.353139,S3,1,3,0.0,65.0,4.0,26.0,0.0,0.0,4
2025-12-28T22:46:00.761033,S3,1,3,0.0,66.0,4.0,26.0,0.0,0.0,4
2025-12-28T22:46:11.154600,S3,1,4,0.0,66.0,4.0,26.0,0.0,0.0,5
2025-12-28T22:46:21.807648,S3,1,4,0.0,66.0,4.0,26.0,0.0,0.0,5
2025-12-28T22:46:32.214098,S3,1,4,0.0,66.0,4.0,26.0,0.0,0.0,5
2025-12-28T22:46:42.673173,S3,1,4,0.0,66.0,4.0,26.0,0.0,0.0,5
2025-12-28T22:46:53.095023,S3,1,4,0.0,66.0,4.0,26.0,0.0,0.0,5
2025-12-28T22:47:03.522593,S3,1,4,1.0,82.0,4.0,33.0,0.0,0.0,5
2025-12-28T22:47:13.912445,S3,1,4,1.0,82.0,4.0,33.0,0.0,0.0,5
2025-12-28T22:47:24.319565,S3,1,4,1.0,82.0,4.0,33.0,0.0,0.0,5
2025-12-28T22:47:34.737760,S3,1,4,1.0,82.0,4.0,33.0,0.0,0.0,5
2025-12-28T22:47:45.180065,S3,1,4,1.0,82.0,4.0,33.0,0.0,0.0,5
2025-12-28T22:47:55.553451,S3,1,4,1.0,82.0,4.0,33.0,0.0,0.0,5
2025-12-28T22:48:05.991366,S3,1,4,2.0,90.0,4.0,33.0,0.0,0.0,5
2025-12-28T22:48:16.384874,S3,1,5,2.0,90.0,4.0,33.0,0.0,0.0,6
2025-12-28T22:48:26.779053,S3,1,5,2.0,90.0,4.0,33.0,0.0,0.0,6
2025-12-28T22:48:37.200071,S3,1,5,2.0,90.0,4.0,33.0,0.0,0.0,6
2025-12-28T22:48:47.675896,S3,1,5,2.0,90.0,4.0,33.0,0.0,0.0,6
2025-12-28T22:48:58.123253,S3,1,5,2.0,90.0,4.0,33.0,0.0,0.0,6
2025-12-28T22:49:08.551451,S3,1,5,1.0,87.0,4.0,37.0,0.0,0.0,6
2025-12-28T22:49:18.974052,S3,1,5,1.0,87.0,4.0,37.0,0.0,0.0,6
2025-12-28T22:49:29.441598,S3,1,5,1.0,87.0,4.0,37.0,0.0,0.0,6
2025-12-28T22:49:39.852643,S3,1,5,1.0,87.0,4.0,37.0,0.0,0.0,6
2025-12-28T22:49:50.255025,S3,1,5,1.0,87.0,4.0,37.0,0.0,0.0,6
2025-12-28T22:50:00.651950,S3,1,5,1.0,87.0,4.0,41.0,0.0,0.0,6
2025-12-28T22:50:11.060093,S3,1,5,1.0,87.0,4.0,41.0,0.0,0.0,6
2025-12-28T22:50:21.466472,S3,1,5,1.0,87.0,4.0,41.0,0.0,0.0,6
2025-12-28T22:50:31.895733,S3,1,5,1.0,87.0,4.0,41.0,0.0,0.0,6
2025-12-28T22:50:42.331933,S3,1,5,1.0,87.0,4.0,41.0,0.0,0.0,6
2025-12-28T22:50:52.726343,S3,1,5,1.0,87.0,4.0,41.0,0.0,0.0,6
2025-12-28T22:51:03.109905,S3,1,5,1.0,84.0,4.0,46.0,0.0,0.0,6
2025-12-28T22:51:13.482592,S3,1,5,1.0,84.0,4.0,46.0,0.0,0.0,6
2025-12-28T22:51:23.902584,S3,1,5,1.0,84.0,4.0,46.0,0.0,0.0,6
2025-12-28T22:51:34.316000,S3,1,5,1.0,84.0,4.0,46.0,0.0,0.0,6
2025-12-28T22:51:44.727371,S3,1,5,1.0,84.0,4.0,46.0,0.0,0.0,6
2025-12-28T22:51:55.144390,S3,1,5,1.0,84.0,4.0,46.0,0.0,0.0,6
2025-12-28T22:52:05.561884,S3,1,5,1.0,84.0,4.0,44.0,0.0,0.0,6
2025-12-28T22:52:15.999529,S3,1,5,1.0,84.0,4.0,44.0,0.0,0.0,6
2025-12-28T22:52:26.439101,S3,1,5,1.0,84.0,4.0,44.0,0.0,0.0,6
2025-12-28T22:52:36.862407,S3,1,5,1.0,84.0,4.0,44.0,0.0,0.0,6
2025-12-28T22:52:47.257611,S3,1,5,1.0,84.0,4.0,44.0,0.0,0.0,6
2025-12-28T22:52:57.680457,S3,1,5,1.0,84.0,4.0,44.0,0.0,0.0,6
2025-12-28T22:53:08.107246,S3,1,5,1.0,81.0,4.0,42.0,0.0,0.0,6
2025-12-28T22:53:18.505639,S3,1,5,1.0,81.0,4.0,42.0,0.0,0.0,6
2025-12-28T22:53:28.867526,S3,1,5,1.0,81.0,4.0,42.0,0.0,0.0,6
2025-12-28T22:53:39.310405,S3,1,5,1.0,81.0,4.0,42.0,0.0,0.0,6
2025-12-28T22:53:49.723949,S3,1,5,1.0,81.0,4.0,42.0,0.0,0.0,6
2025-12-28T22:54:00.137628,S3,1,4,1.0,79.0,4.0,32.0,0.0,0.0,5
2025-12-28T22:54:10.515640,S3,1,4,1.0,79.0,4.0,32.0,0.0,0.0,5
2025-12-28T22:54:20.931341,S3,1,4,1.0,79.0,4.0,32.0,0.0,0.0,5
2025-12-28T22:54:31.335652,S3,1,4,1.0,79.0,4.0,32.0,0.0,0.0,5
2025-12-28T22:54:41.745338,S3,1,4,1.0,79.0,4.0,32.0,0.0,0.0,5
2025-12-28T22:54:52.157561,S3,1,4,1.0,79.0,4.0,32.0,0.0,0.0,5
2025-12-28T22:55:02.540767,S3,1,4,0.0,73.0,4.0,35.0,0.0,0.0,5
2025-12-28T22:55:12.973761,S3,1,4,0.0,73.0,4.0,35.0,0.0,0.0,5
2025-12-28T22:55:23.369604,S3,1,4,0.0,73.0,4.0,35.0,0.0,0.0,5
2025-12-28T22:55:33.774885,S3,1,4,0.0,73.0,4.0,35.0,0.0,0.0,5
2025-12-28T22:55:44.167494,S3,1,4,0.0,73.0,4.0,35.0,0.0,0.0,5
2025-12-28T22:55:54.541381,S3,1,4,0.0,73.0,4.0,35.0,0.0,0.0,5
2025-12-28T22:56:04.918101,S3,1,4,0.0,72.0,4.0,35.0,0.0,0.0,5
2025-12-28T22:56:15.290743,S3,1,4,0.0,72.0,4.0,35.0,0.0,0.0,5
2025-12-28T22:56:25.662937,S3,1,4,0.0,72.0,4.0,35.0,0.0,0.0,5
2025-12-28T22:56:36.076636,S3,1,4,0.0,72.0,4.0,35.0,0.0,0.0,5
2025-12-28T22:56:46.469587,S3,1,4,0.0,72.0,4.0,35.0,0.0,0.0,5
2025-12-28T22:56:56.871924,S3,1,4,0.0,72.0,4.0,35.0,0.0,0.0,5
2025-12-28T22:57:07.266094,S3,1,4,1.0,71.0,4.0,36.0,0.0,0.0,5
2025-12-28T22:57:17.652897,S3,1,4,1.0,71.0,4.0,36.0,0.0,0.0,5
2025-12-28T22:57:28.030953,S3,1,4,1.0,71.0,4.0,36.0,0.0,0.0,5
2025-12-28T22:57:38.408241,S3,1,4,1.0,71.0,4.0,36.0,0.0,0.0,5
2025-12-28T22:57:48.814893,S3,1,4,1.0,71.0,4.0,36.0,0.0,0.0,5
2025-12-28T22:57:59.232690,S3,1,4,1.0,71.0,4.0,36.0,0.0,0.0,5
2025-12-28T22:58:09.627061,S3,1,4,2.0,78.0,4.0,35.0,0.0,0.0,5
2025-12-28T22:58:20.009330,S3,1,4,2.0,78.0,4.0,35.0,0.0,0.0,5
2025-12-28T22:58:30.380374,S3,1,4,2.0,78.0,4.0,35.0,0.0,0.0,5
2025-12-28T22:58:40.736875,S3,1,4,2.0,78.0,4.0,35.0,0.0,0.0,5
2025-12-28T22:58:51.123861,S3,1,4,2.0,78.0,4.0,35.0,0.0,0.0,5
2025-12-28T22:59:01.521936,S3,1,4,1.0,71.0,4.0,34.0,0.0,0.0,5
2025-12-28T22:59:11.902508,S3,1,4,1.0,71.0,4.0,34.0,0.0,0.0,5
2025-12-28T22:59:22.301716,S3,1,4,1.0,71.0,4.0,34.0,0.0,0.0,5
2025-12-28T22:59:32.677228,S3,1,4,1.0,71.0,4.0,34.0,0.0,0.0,5
2025-12-28T22:59:43.074844,S3,1,4,1.0,71.0,4.0,34.0,0.0,0.0,5
2025-12-28T22:59:53.435896,S3,1,4,1.0,71.0,4.0,34.0,0.0,0.0,5
2025-12-28T23:00:03.801150,S3,1,4,0.0,68.0,4.0,34.0,0.0,0.0,5
2025-12-28T23:00:14.192419,S3,1,4,0.0,68.0,4.0,34.0,0.0,0.0,5
2025-12-28T23:00:24.560154,S3,1,4,0.0,68.0,4.0,34.0,0.0,0.0,5
2025-12-28T23:00:34.933903,S3,1,4,0.0,68.0,4.0,34.0,0.0,0.0,5
2025-12-28T23:00:45.303072,S3,1,4,0.0,68.0,4.0,34.0,0.0,0.0,5
2025-12-28T23:00:55.669974,S3,1,4,0.0,68.0,4.0,34.0,0.0,0.0,5
2025-12-28T23:01:06.036692,S3,1,4,1.0,63.0,4.0,32.0,0.0,0.0,5
2025-12-28T23:01:16.404831,S3,1,4,1.0,63.0,4.0,32.0,0.0,0.0,5
2025-12-28T23:01:26.774890,S3,1,4,1.0,63.0,4.0,32.0,0.0,0.0,5
2025-12-28T23:01:37.147312,S3,1,4,1.0,63.0,4.0,32.0,0.0,0.0,5
2025-12-28T23:01:47.526463,S3,1,4,1.0,63.0,4.0,32.0,0.0,0.0,5
2025-12-28T23:01:57.896726,S3,1,4,1.0,63.0,4.0,32.0,0.0,0.0,5
2025-12-28T23:02:08.272045,S3,1,4,0.0,59.0,4.0,32.0,0.0,0.0,5
2025-12-28T23:02:18.660199,S3,1,4,0.0,59.0,4.0,32.0,0.0,0.0,5
2025-12-28T23:02:29.014983,S3,1,4,0.0,59.0,4.0,32.0,0.0,0.0,5
2025-12-28T23:02:39.415934,S3,1,4,0.0,59.0,4.0,32.0,0.0,0.0,5
2025-12-28T23:02:49.813134,S3,1,4,0.0,59.0,4.0,32.0,0.0,0.0,5
2025-12-28T23:03:00.165837,S3,1,3,0.0,49.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:03:10.548449,S3,1,3,0.0,49.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:03:20.934793,S3,1,3,0.0,49.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:03:31.320121,S3,1,3,0.0,49.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:03:41.701880,S3,1,3,0.0,49.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:03:52.098949,S3,1,3,0.0,49.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:04:02.452908,S3,1,3,0.0,58.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:04:12.804033,S3,1,3,0.0,58.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:04:23.170365,S3,1,3,0.0,58.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:04:33.528409,S3,1,3,0.0,58.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:04:43.890345,S3,1,3,0.0,58.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:04:54.300971,S3,1,3,0.0,58.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:05:04.672318,S3,1,3,0.0,55.0,4.0,27.0,0.0,0.0,4
2025-12-28T23:05:15.030974,S3,1,3,0.0,55.0,4.0,27.0,0.0,0.0,4
2025-12-28T23:05:25.412156,S3,1,3,0.0,55.0,4.0,27.0,0.0,0.0,4
2025-12-28T23:05:35.776634,S3,1,3,0.0,55.0,4.0,27.0,0.0,0.0,4
2025-12-28T23:05:46.161626,S3,1,3,0.0,55.0,4.0,27.0,0.0,0.0,4
2025-12-28T23:05:56.533642,S3,1,3,0.0,55.0,4.0,27.0,0.0,0.0,4
2025-12-28T23:06:06.901572,S3,1,3,0.0,56.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:06:17.257724,S3,1,3,0.0,56.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:06:27.622121,S3,1,3,0.0,56.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:06:37.979906,S3,1,3,0.0,56.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:06:48.353158,S3,1,3,0.0,56.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:06:58.698270,S3,1,3,0.0,56.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:07:09.086952,S3,1,3,0.0,48.0,4.0,24.0,0.0,0.0,4
2025-12-28T23:07:19.430650,S3,1,3,0.0,48.0,4.0,24.0,0.0,0.0,4
2025-12-28T23:07:29.782567,S3,1,3,0.0,48.0,4.0,24.0,0.0,0.0,4
2025-12-28T23:07:40.138807,S3,1,3,0.0,48.0,4.0,24.0,0.0,0.0,4
2025-12-28T23:07:50.522524,S3,1,3,0.0,48.0,4.0,24.0,0.0,0.0,4
2025-12-28T23:08:00.869226,S3,1,3,0.0,49.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:08:11.244066,S3,1,3,0.0,49.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:08:21.613062,S3,1,3,0.0,49.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:08:31.959076,S3,1,3,0.0,49.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:08:42.312244,S3,1,3,0.0,49.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:08:52.682183,S3,1,3,0.0,49.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:09:03.039817,S3,1,3,0.0,46.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:09:13.402482,S3,1,3,0.0,46.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:09:23.781792,S3,1,3,0.0,46.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:09:34.123261,S3,1,3,0.0,46.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:09:44.471560,S3,1,3,0.0,46.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:09:54.841604,S3,1,3,0.0,46.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:10:05.210633,S3,1,3,0.0,48.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:10:15.560612,S3,1,3,0.0,48.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:10:25.928628,S3,1,3,0.0,48.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:10:36.303621,S3,1,3,0.0,48.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:10:46.672852,S3,1,3,0.0,48.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:10:57.079721,S3,1,3,0.0,48.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:11:07.433259,S3,1,3,0.0,52.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:11:17.798379,S3,1,3,0.0,52.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:11:28.160610,S3,1,3,0.0,52.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:11:38.561866,S3,1,3,0.0,52.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:11:48.969240,S3,1,3,0.0,52.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:11:59.397703,S3,1,3,0.0,52.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:12:09.774676,S3,1,3,0.0,47.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:12:20.152271,S3,1,3,0.0,47.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:12:30.502638,S3,1,3,0.0,47.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:12:40.885419,S3,1,3,0.0,47.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:12:51.254719,S3,1,3,0.0,47.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:13:01.622842,S3,1,3,0.0,45.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:13:11.990249,S3,1,3,0.0,45.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:13:22.377940,S3,1,3,0.0,45.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:13:32.722926,S3,1,3,0.0,45.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:13:43.069635,S3,1,3,0.0,45.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:13:53.422116,S3,1,3,0.0,45.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:14:03.765669,S3,1,3,0.0,39.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:14:14.114833,S3,1,3,0.0,39.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:14:24.481662,S3,1,3,0.0,39.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:14:34.812798,S3,1,3,0.0,39.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:14:45.202278,S3,1,3,0.0,39.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:14:55.553726,S3,1,3,0.0,39.0,4.0,25.0,0.0,0.0,4
2025-12-28T23:15:05.926657,S3,1,2,0.0,28.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:15:16.290681,S3,1,2,0.0,28.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:15:26.663404,S3,1,2,0.0,28.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:15:37.023960,S3,1,2,0.0,28.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:15:47.394205,S3,1,2,0.0,28.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:15:57.791362,S3,1,2,0.0,28.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:16:08.159179,S3,1,2,0.0,38.0,4.0,18.0,0.0,0.0,3
2025-12-28T23:16:18.533732,S3,1,2,0.0,38.0,4.0,18.0,0.0,0.0,3
2025-12-28T23:16:28.891445,S3,1,2,0.0,38.0,4.0,18.0,0.0,0.0,3
2025-12-28T23:16:39.277763,S3,1,2,0.0,38.0,4.0,18.0,0.0,0.0,3
2025-12-28T23:16:49.645848,S3,1,2,0.0,38.0,4.0,18.0,0.0,0.0,3
2025-12-28T23:16:59.990099,S3,1,2,0.0,38.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:17:10.349712,S3,1,2,0.0,38.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:17:20.731233,S3,1,2,0.0,38.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:17:31.094466,S3,1,2,0.0,38.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:17:41.455944,S3,1,2,0.0,38.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:17:51.820842,S3,1,2,0.0,38.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:18:02.197495,S3,1,2,0.0,33.0,4.0,20.0,0.0,0.0,3
2025-12-28T23:18:12.555807,S3,1,2,0.0,33.0,4.0,20.0,0.0,0.0,3
2025-12-28T23:18:22.936731,S3,1,2,0.0,33.0,4.0,20.0,0.0,0.0,3
2025-12-28T23:18:33.291607,S3,1,2,0.0,33.0,4.0,20.0,0.0,0.0,3
2025-12-28T23:18:43.657438,S3,1,2,0.0,33.0,4.0,20.0,0.0,0.0,3
2025-12-28T23:18:54.021971,S3,1,2,0.0,33.0,4.0,20.0,0.0,0.0,3
2025-12-28T23:19:04.385619,S3,1,2,0.0,30.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:19:14.741891,S3,1,2,0.0,30.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:19:25.091641,S3,1,2,0.0,30.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:19:35.434206,S3,1,2,0.0,30.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:19:45.756781,S3,1,2,0.0,30.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:19:56.092296,S3,1,2,0.0,30.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:20:06.439023,S3,1,2,1.0,31.0,4.0,20.0,0.0,0.0,3
2025-12-28T23:20:16.798325,S3,1,2,1.0,31.0,4.0,20.0,0.0,0.0,3
2025-12-28T23:20:27.150510,S3,1,2,1.0,31.0,4.0,20.0,0.0,0.0,3
2025-12-28T23:20:37.499886,S3,1,2,1.0,31.0,4.0,20.0,0.0,0.0,3
2025-12-28T23:20:47.846023,S3,1,2,1.0,31.0,4.0,20.0,0.0,0.0,3
2025-12-28T23:20:58.216274,S3,1,2,1.0,31.0,4.0,20.0,0.0,0.0,3
2025-12-28T23:21:08.562362,S3,1,2,2.0,37.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:21:18.902971,S3,1,2,2.0,37.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:21:29.282289,S3,1,2,2.0,37.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:21:39.612191,S3,1,2,2.0,37.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:21:49.950483,S3,1,2,2.0,37.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:22:00.310195,S3,1,2,1.0,33.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:22:10.648040,S3,1,2,1.0,33.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:22:20.998760,S3,1,2,1.0,33.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:22:31.340428,S3,1,2,1.0,33.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:22:41.685287,S3,1,2,1.0,33.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:22:52.038910,S3,1,2,1.0,33.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:23:02.384556,S3,1,2,1.0,28.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:23:12.722080,S3,1,2,1.0,28.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:23:23.069901,S3,1,2,1.0,28.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:23:33.401768,S3,1,2,1.0,28.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:23:43.760125,S3,1,2,1.0,28.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:23:54.101390,S3,1,2,1.0,28.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:24:04.430336,S3,1,2,1.0,27.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:24:14.769096,S3,1,2,1.0,27.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:24:25.100742,S3,1,2,1.0,27.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:24:35.430834,S3,1,2,1.0,27.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:24:45.757368,S3,1,2,1.0,27.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:24:56.089586,S3,1,2,1.0,27.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:25:06.446566,S3,1,2,1.0,26.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:25:16.784758,S3,1,2,1.0,26.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:25:27.101839,S3,1,2,1.0,26.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:25:37.435956,S3,1,2,1.0,26.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:25:47.771493,S3,1,2,1.0,26.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:25:58.132558,S3,1,2,1.0,26.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:26:08.481004,S3,1,2,1.0,21.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:26:18.824550,S3,1,2,1.0,21.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:26:29.195986,S3,1,2,1.0,21.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:26:39.547713,S3,1,2,1.0,21.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:26:49.903723,S3,1,2,1.0,21.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:27:00.243647,S3,1,2,0.0,23.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:27:10.570984,S3,1,2,0.0,23.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:27:20.906762,S3,1,2,0.0,23.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:27:31.255015,S3,1,2,0.0,23.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:27:41.610380,S3,1,2,0.0,23.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:27:51.942856,S3,1,2,0.0,23.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:28:02.301559,S3,1,2,0.0,21.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:28:12.622971,S3,1,2,0.0,21.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:28:22.980859,S3,1,2,0.0,21.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:28:33.318762,S3,1,2,0.0,21.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:28:43.646771,S3,1,2,0.0,21.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:28:53.985178,S3,1,2,0.0,21.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:29:04.319292,S3,1,2,0.0,23.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:29:14.652784,S3,1,2,0.0,23.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:29:25.003241,S3,1,2,0.0,23.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:29:35.342376,S3,1,2,0.0,23.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:29:45.677319,S3,1,2,0.0,23.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:29:56.051918,S3,1,2,0.0,23.0,4.0,17.0,0.0,0.0,3
2025-12-28T23:30:06.381186,S3,1,2,0.0,17.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:30:16.720840,S3,1,2,0.0,17.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:30:27.054139,S3,1,2,0.0,17.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:30:37.384871,S3,1,2,0.0,17.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:30:47.708155,S3,1,2,0.0,17.0,4.0,16.0,0.0,0.0,3
2025-12-28T23:30:58.044980,S3,1,2,0.0,6.0,4.0,8.0,0.0,0.0,3
2025-12-28T23:31:08.449210,S3,1,1,0.0,5.0,4.0,8.0,0.0,0.0,2
2025-12-28T23:31:18.770251,S3,1,1,0.0,5.0,4.0,8.0,0.0,0.0,2
2025-12-28T23:31:29.140096,S3,1,1,0.0,5.0,4.0,8.0,0.0,0.0,2
2025-12-28T23:31:39.487927,S3,1,1,0.0,5.0,4.0,8.0,0.0,0.0,2
2025-12-28T23:31:49.819342,S3,1,1,0.0,5.0,4.0,8.0,0.0,0.0,2
2025-12-28T23:32:00.152083,S3,1,1,0.0,9.0,4.0,9.0,0.0,0.0,2
2025-12-28T23:32:10.473448,S3,1,1,0.0,9.0,4.0,9.0,0.0,0.0,2
2025-12-28T23:32:20.805783,S3,1,1,0.0,9.0,4.0,9.0,0.0,0.0,2
2025-12-28T23:32:31.137492,S3,1,1,0.0,9.0,4.0,9.0,0.0,0.0,2
2025-12-28T23:32:41.465973,S3,1,1,0.0,9.0,4.0,9.0,0.0,0.0,2
2025-12-28T23:32:51.789498,S3,1,1,0.0,9.0,4.0,9.0,0.0,0.0,2
